CAT	DOOM_HERALD	递请柬的人	Rare	12	["Curse","Revive"]	2026-09-06T13:56:31.089Z
CAT	DUO_REVIVER	一门阴婚	Rare	12	["Revive"]	2026-09-06T13:56:31.089Z
CAT	ELITE_REVIVER	描过金的牌位	Common	4	["Revive"]	2026-09-06T13:56:31.088Z
CAT	EULOGIST	哭灵人	Uncommon	8	["Bury"]	2026-09-06T13:56:31.089Z
CAT	EXILE_BERSERKER	送行酒	Uncommon	8	["Exile"]	2026-09-06T13:56:31.089Z
CAT	FINAL_ESCORT	引路的白灯笼	Uncommon	8	["DeathRattle","Revive"]	2026-09-06T13:56:31.089Z
CAT	FLURRY_REVIVER	棺材里的敲门声	Uncommon	8	["Revive"]	2026-09-06T13:56:31.089Z
CAT	FUNERAL_WILL	贴在门上的保险书	Uncommon	8	["DeathRattle","Revive"]	2026-09-06T13:56:31.089Z
CAT	GRAVE_DREDGER	还没停的挖掘机	Common	4	["Bury"]	2026-09-06T13:56:31.088Z
CAT	GRAVE_FIST	替死鬼	Common	4	["Bury"]	2026-09-06T13:56:31.088Z
CAT	GRAVE_GIANT	不停滴水的行李袋	Uncommon	8	[]	2026-09-06T13:56:31.089Z
CAT	GRAVE_HEXER	白事先生	Uncommon	8	["Curse","Revive"]	2026-09-06T13:56:31.089Z
CAT	GRAVE_MILLER	太平间的保洁	Rare	12	["Bury"]	2026-09-06T13:56:31.089Z
CAT	GRAVE_PUNCH_4.0	没有指纹的凶器	Common	4	["Bury","MultiAttack"]	2026-09-06T13:56:31.088Z
CAT	GRAVE_PUPPETEER	监控里的人	Uncommon	8	["Bury"]	2026-09-06T13:56:31.089Z
CAT	GRAVE_ROBBER	收尸人	Uncommon	8	["Revive"]	2026-09-06T13:56:31.089Z
CAT	GRAVE_TOGETHER_4.0	并排的三座新坟	Uncommon	8	["Bury"]	2026-09-06T13:56:31.089Z
CAT	HEXBLADE	越擦越脏的玻璃	Rare	12	["Curse"]	2026-09-06T13:56:31.089Z
CAT	HEXER	对面楼的那场火	Uncommon	8	["Curse"]	2026-09-06T13:56:31.089Z
CAT	KINGSLAYER	迁坟队	Uncommon	8	["Bury","Revive"]	2026-09-06T13:56:31.089Z
CAT	LAST_GIFT	遗物整理师	Common	4	["DeathRattle","Enhance"]	2026-09-06T13:56:31.089Z
CAT	LAST_RITES	讣告	Rare	12	["DeathRattle"]	2026-09-06T13:56:31.089Z
CAT	MASS_REVIVER	回魂夜	Uncommon	8	["Revive"]	2026-09-06T13:56:31.089Z
CAT	MASS_SACRIFICE	多出来的第十三张床	Rare	12	["Bury","Believer"]	2026-09-06T13:56:31.089Z
CAT	MILLBLADE	少了一页的住户名单	Rare	12	["Bury"]	2026-09-06T13:56:31.089Z
CAT	MIMIC_BLADE	挥刀的影子	Uncommon	8	[]	2026-09-06T13:56:31.089Z
CAT	NECROMANCER	楼下的叫魂声	Uncommon	8	["Awaken","Revive"]	2026-09-06T13:56:31.089Z
CAT	QUAD_STRIKER	抬着空轿的纸人	Rare	12	[]	2026-09-06T13:56:31.089Z
CAT	REANIMATOR	站台尽头的东西	Uncommon	8	["Revive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_ATTACK_BURIAL	自己翻页的黄历	Uncommon	8	["Bury","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_ATTACK_HEX	隔墙有耳	Rare	12	["Curse","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_BLOOD_PACT	接反的输液管	Rare	12	["Curse","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_CHAIN_BURIAL	拖人下水的水鬼	Uncommon	8	["Bury","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_CURSE_GRAVE	准时来的清运车	Rare	12	["Curse","Bury","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_CURSE_HASTE	越来越快的脚步声	Rare	12	["Curse","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_CURSE_REVIVAL	广播里在找人	Rare	12	["Curse","Passive","Revive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_DEATH_KNELL	多敲了一下的钟	Rare	12	["DeathRattle","Awaken","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_GRAVE_CURSE	堆满楼道的花圈	Rare	12	["Curse","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_GRAVE_LORD	地下传来的叩击	Rare	12	["Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_HIVE	看热闹的影子	Rare	12	["Believer","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_RIFT_OVERRIDE	半夜换告示的手	Rare	12	["Believer","Curse","Passive","Revive","Exile"]	2026-09-06T13:56:31.089Z
CAT	RELIC_TALLY	路口的纸灰圈	Uncommon	8	["Bury","Curse","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_TRAINER	半夜喂奶的黑影	Uncommon	8	["Enhance","Passive"]	2026-09-06T13:56:31.089Z
CAT	RELIC_WHITE_BANNER	开道的白幡	Uncommon	8	["Passive"]	2026-09-06T13:56:31.089Z
CAT	REVIVE_SUMMONER	跟回家的人影	Uncommon	8	["Believer","Revive"]	2026-09-06T13:56:31.089Z
CAT	RIFT_ACOLYTE	自己签满的签到表	Common	4	["Believer","Awaken"]	2026-09-06T13:56:31.089Z
CAT	RIFT_GUIDE	画了押的字据	Uncommon	8	["Exile","Bury"]	2026-09-06T13:56:31.089Z
CAT	RIFT_HATCHERY	香火不断的野庙	Uncommon	8	["Believer","Bury"]	2026-09-06T13:56:31.089Z
CAT	RIFT_INSECT_4.0	门口多出的鞋印	Common	4	["Believer"]	2026-09-06T13:56:31.089Z
CAT	RIFT_MEDIUM	自己动的笔	Uncommon	8	["Believer","Awaken","Revive"]	2026-09-06T13:56:31.089Z
CAT	RIFT_PRIEST	点传师	Uncommon	8	["Believer","Enhance"]	2026-09-06T13:56:31.089Z
CAT	RIFT_REAPER	挨个熄灭的灯	Rare	12	["Enhance","Exile"]	2026-09-06T13:56:31.089Z
CAT	RIFT_REVIVER	撕了封条的库房	Uncommon	8	["Exile","Revive"]	2026-09-06T13:56:31.089Z
CAT	RIFT_SHEPHERD	来接人的黑车	Common	4	["Believer","Revive"]	2026-09-06T13:56:31.089Z
CAT	RIFT_STRIKER	出过事的那条街	Uncommon	8	["Believer","MultiAttack"]	2026-09-06T13:56:31.089Z
CAT	SACRIFICE_WEAKEST	折出来的替身	Uncommon	8	["Bury","Enhance"]	2026-09-06T13:56:31.089Z
CAT	SACRIFICIAL_SPIRIT	陪葬的活物	Uncommon	8	["Bury","Curse"]	2026-09-06T13:56:31.089Z
CAT	SLIME_4.0	管道里的活物	Rare	12	["DeathRattle"]	2026-09-06T13:56:31.089Z
CAT	SNOWBALL	数不完的纸钱	Uncommon	8	["MultiAttack","EnhanceReaction","Enhance"]	2026-09-06T13:56:31.089Z
CAT	SOLDIER_SKELETON_4.0	换岗的哨兵	Common	4	["DeathRattle"]	2026-09-06T13:56:31.089Z
CAT	SOUL_TRADER	验尸官	Uncommon	8	["Bury","Revive"]	2026-09-06T13:56:31.089Z
CAT	SPIKE_SKELETON_4.0	医学院的标本	Common	4	["DeathRattle","MultiAttack"]	2026-09-06T13:56:31.089Z
CAT	SPIRIT_CALLER	深夜来电	Common	4	["Revive"]	2026-09-06T13:56:31.089Z
CAT	SWARM_CURSER	旺得反常的香炉	Rare	12	["Believer","Curse"]	2026-09-06T13:56:31.089Z
CAT	SWARM_QUEEN	不下台的歌女	Rare	12	["Believer"]	2026-09-06T13:56:31.089Z
CAT	SYSTEM_INCREASE_DECK_SIZE	卡位增加 <中>	Uncommon	8	[]	2026-09-06T13:56:31.089Z
CAT	SYSTEM_INCREASE_DECK_SIZE_LITE	卡位扩张	Common	4	[]	2026-09-06T13:56:31.089Z
CAT	SYSTEM_INCREASE_DECK_SIZE_PRO	卡位增加 <大>	Rare	12	[]	2026-09-06T13:56:31.089Z
CAT	SYSTEM_INCREASE_HP_MAX	早睡早起	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	TWIN_STRIKER	一对纸人	Common	4	["MultiAttack"]	2026-09-06T13:56:31.089Z
CAT	UNDYING_WARRIOR	没拉平的心电图	Uncommon	8	["EnhanceReaction","Revive"]	2026-09-06T13:56:31.089Z
CAT	UNFINISHED_ROBOT_4.0	还在长的人偶	Rare	12	["Enhance"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_CREATURES_1	生物潮汐	Uncommon	8	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_DISCOUNT_1	黑市交情	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_INCOME_1	教团津贴	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_ODDS_1	帷幕之后	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_ODDS_2	裂缝观测仪	Uncommon	8	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_OPTION_1	摊位契约	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_REROLL_1	重掷许可	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_SLOT_R	红字担保	Rare	12	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_SLOT_U_1	低语引荐	Common	4	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_SLOT_U_2	蓝字担保	Uncommon	8	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_SPELLS_1	咒物潮汐	Uncommon	8	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_TAG_AWAKEN	苏醒之钟	Rare	12	["Passive","Awaken"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_TAG_CURSE	诅咒圣物	Rare	12	["Passive","Curse"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_TAG_REVIVE	复活祭坛	Rare	12	["Passive","Revive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_WEIGHT_R	殉道者的赞歌	Rare	12	["Passive"]	2026-09-06T13:56:31.089Z
CAT	UTILITY_WEIGHT_U	传播者的赞歌	Uncommon	8	["Passive"]	2026-09-06T13:56:31.089Z
CAT	WAKING_FIGHTER	梦游的拳手	Common	4	["Enhance","Awaken"]	2026-09-06T13:56:31.089Z
CAT	WAR_TRAINER	点眼的扎纸匠	Common	4	["Enhance"]	2026-09-06T13:56:31.089Z
CAT	WEAKENING_FIELD	停电	Uncommon	8	["Curse"]	2026-09-06T13:56:31.089Z
CAT	WEAPON_SPIRIT	要喂血的刀	Rare	12	["Enhance","EnhanceReaction","Passive"]	2026-09-06T13:56:31.089Z
CAT	WOKEN_BLADE	头七的刀	Common	4	["Awaken"]	2026-09-06T13:56:31.089Z
CAT	WOKEN_HEX	三更开着的窗	Uncommon	8	["Awaken","Curse"]	2026-09-06T13:56:31.089Z
CAT	ZOMBIE	行尸走肉	Common	4	[]	2026-09-06T13:56:31.089Z
CATCOUNT	112
