CAT	FUNERAL_WILL	冥约	Uncommon	6	["DeathRattle","Revive"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_DREDGER	掘墓人	Common	4	["Bury"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_FIST	血祭	Common	4	["Bury"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_GIANT	骸骨巨人	Uncommon	6	[]	2026-09-15T00:22:03.026Z
CAT	GRAVE_HEXER	降头师	Common	4	["Curse","Revive"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_MILLER	血肉磨坊	Rare	12	["Bury"]	2026-09-15T00:22:03.027Z
CAT	GRAVE_PUNCH_4.0	剜心祭	Common	4	["Bury","MultiAttack"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_PUPPETEER	操尸人	Uncommon	6	["Bury"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_ROBBER	食尸鬼	Uncommon	6	["Revive"]	2026-09-15T00:22:03.026Z
CAT	GRAVE_TOGETHER_4.0	同葬	Uncommon	6	["Bury"]	2026-09-15T00:22:03.026Z
CAT	HEXBLADE	咒刃	Uncommon	6	["Curse"]	2026-09-15T00:22:03.027Z
CAT	HEXER	蛊婆	Common	4	["Curse"]	2026-09-15T00:22:03.026Z
CAT	KINGSLAYER	火刑柱	Uncommon	6	["Bury","Revive"]	2026-09-15T00:22:03.026Z
CAT	LAST_GIFT	遗赠	Common	4	["DeathRattle","Enhance"]	2026-09-15T00:22:03.026Z
CAT	LAST_RITES	安魂弥撒	Rare	12	["DeathRattle"]	2026-09-15T00:22:03.027Z
CAT	MASS_REVIVER	空墓园	Uncommon	6	["Revive"]	2026-09-15T00:22:03.026Z
CAT	MASS_SACRIFICE	集体自焚	Rare	12	["Bury","Believer"]	2026-09-15T00:22:03.027Z
CAT	MILLBLADE	凌迟	Rare	12	["Bury"]	2026-09-15T00:22:03.027Z
CAT	MIMIC_BLADE	模仿犯	Uncommon	6	["MultiAttack"]	2026-09-15T00:22:03.026Z
CAT	NECROMANCER	招魂执事	Uncommon	6	["Awaken","Revive"]	2026-09-15T00:22:03.026Z
CAT	QUAD_STRIKER	百臂巨人	Rare	12	[]	2026-09-15T00:22:03.027Z
CAT	REANIMATOR	百鬼夜行	Uncommon	6	["Revive"]	2026-09-15T00:22:03.026Z
CAT	RELIC_ATTACK_BURIAL	埋骨地	Uncommon	6	["Bury","Passive"]	2026-09-15T00:22:03.026Z
CAT	RELIC_ATTACK_HEX	饲咒	Rare	12	["Curse","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_BLOOD_PACT	血契	Rare	12	["Curse","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_CHAIN_BURIAL	连坐	Uncommon	6	["Bury","Passive"]	2026-09-15T00:22:03.026Z
CAT	RELIC_CURSE_GRAVE	勾魂簿	Uncommon	6	["Curse","Bury","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_CURSE_HASTE	提前发作	Rare	12	["Curse","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_CURSE_REVIVAL	耳语唤尸	Uncommon	6	["Curse","Passive","Revive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_DEATH_KNELL	丧钟	Rare	12	["DeathRattle","Awaken","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_GRAVE_CURSE	积尸气	Uncommon	6	["Curse","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_GRAVE_LORD	白骨王座	Rare	12	["Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_HIVE	以血布道	Rare	12	["Believer","Passive"]	2026-09-15T00:22:03.027Z
CAT	RELIC_RIFT_OVERRIDE	伪经	Rare	12	["Believer","Curse","Passive","Revive","Exile"]	2026-09-15T00:22:03.027Z
CAT	RELIC_TALLY	血账	Uncommon	6	["Bury","Curse","Passive"]	2026-09-15T00:22:03.026Z
CAT	RELIC_TRAINER	邪印	Uncommon	6	["Enhance","Passive"]	2026-09-15T00:22:03.026Z
CAT	RELIC_WHITE_BANNER	引魂幡	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	REVIVE_SUMMONER	复活见证人	Uncommon	6	["Believer","Revive"]	2026-09-15T00:22:03.026Z
CAT	REVIVING_STRIKER	无头武生	Rare	12	["DeathRattle"]	2026-09-15T00:22:03.027Z
CAT	RIFT_ACOLYTE	侍僧	Common	4	["Believer","Awaken"]	2026-09-15T00:22:03.026Z
CAT	RIFT_GUIDE	献祭司事	Uncommon	6	["Exile","Bury"]	2026-09-15T00:22:03.026Z
CAT	RIFT_HATCHERY	黑弥撒	Uncommon	6	["Believer","Bury"]	2026-09-15T00:22:03.026Z
CAT	RIFT_INSECT_4.0	新皈依者	Common	4	["Believer"]	2026-09-15T00:22:03.026Z
CAT	RIFT_MEDIUM	扶乩	Uncommon	6	["Believer","Awaken","Revive"]	2026-09-15T00:22:03.026Z
CAT	RIFT_PRIEST	施洗者	Uncommon	6	["Believer","Enhance"]	2026-09-15T00:22:03.026Z
CAT	RIFT_REAPER	血飨	Rare	12	["Enhance","Exile"]	2026-09-15T00:22:03.027Z
CAT	RIFT_REVIVER	以人易物	Uncommon	6	["Exile","Revive"]	2026-09-15T00:22:03.026Z
CAT	RIFT_SHEPHERD	牧羊人	Common	4	["Believer","Revive"]	2026-09-15T00:22:03.026Z
CAT	RIFT_STRIKER	鞭笞者	Uncommon	6	["Believer","MultiAttack"]	2026-09-15T00:22:03.026Z
CAT	SACRIFICE_WEAKEST	替罪羔羊	Uncommon	6	["Bury","Enhance"]	2026-09-15T00:22:03.026Z
CAT	SACRIFICIAL_SPIRIT	活殉	Common	4	["Bury","Curse"]	2026-09-15T00:22:03.026Z
CAT	SLIME_4.0	管道里的活物	Rare	12	["DeathRattle"]	2026-09-15T00:22:03.027Z
CAT	SNOWBALL	蛊王	Uncommon	6	["MultiAttack","EnhanceReaction","Enhance"]	2026-09-15T00:22:03.026Z
CAT	SOLDIER_SKELETON_4.0	骸骨哨兵	Common	4	["DeathRattle"]	2026-09-15T00:22:03.026Z
CAT	SOUL_TRADER	以命换命	Uncommon	6	["Bury","Revive"]	2026-09-15T00:22:03.027Z
CAT	SPIKE_SKELETON_4.0	带刺的标本	Common	4	["DeathRattle","MultiAttack"]	2026-09-15T00:22:03.026Z
CAT	SPIRIT_CALLER	降灵会	Common	4	["Revive"]	2026-09-15T00:22:03.026Z
CAT	SWARM_CURSER	诅咒唱诗班	Rare	12	["Believer","Curse"]	2026-09-15T00:22:03.027Z
CAT	SWARM_QUEEN	黑圣母	Rare	12	["Believer"]	2026-09-15T00:22:03.027Z
CAT	SYSTEM_INCREASE_DECK_SIZE	卡位增加 <中>	Uncommon	8	[]	2026-09-15T00:22:03.027Z
CAT	SYSTEM_INCREASE_DECK_SIZE_LITE	长夜	Common	8	[]	2026-09-15T00:22:03.027Z
CAT	SYSTEM_INCREASE_DECK_SIZE_PRO	卡位增加 <大>	Rare	8	[]	2026-09-15T00:22:03.027Z
CAT	SYSTEM_INCREASE_HP_MAX	沉魇	Common	4	[]	2026-09-15T00:22:03.027Z
CAT	TWIN_STRIKER	连体人	Common	4	["MultiAttack"]	2026-09-15T00:22:03.026Z
CAT	UNDYING_WARRIOR	钉不死的人	Uncommon	6	["EnhanceReaction","Revive"]	2026-09-15T00:22:03.027Z
CAT	UNFINISHED_ROBOT_4.0	缝合人	Rare	12	["Enhance"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_CREATURES_1	百怪入梦	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_DISCOUNT_1	魇市赊账	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_HALFPRICE_1	魇市半价	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_INCOME_1	冥币	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_ODDS_1	魇市深处	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_ODDS_2	窥魇镜	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_OPTION_1	魇市新摊	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_OPTION_P_1	魇市游摊	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_REROLL_1	噩梦重播	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_SLOT_R	深魇	Rare	12	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_SLOT_U_1	初魇	Common	4	["Passive"]	2026-09-15T00:22:03.026Z
CAT	UTILITY_SLOT_U_2	连魇	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_SPELLS_1	死寂的梦	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_TAG_AWAKEN	惊醒	Uncommon	6	["Passive","Awaken"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_TAG_CURSE	噩梦	Uncommon	6	["Passive","Curse"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_TAG_REVIVE	亡者入梦	Uncommon	6	["Passive","Revive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_WEIGHT_R	梦魇缠身	Uncommon	6	["Passive"]	2026-09-15T00:22:03.027Z
CAT	UTILITY_WEIGHT_U	魇影幢幢	Common	4	["Passive"]	2026-09-15T00:22:03.027Z
CAT	WAKING_FIGHTER	回魂尸	Common	4	["Enhance","Awaken"]	2026-09-15T00:22:03.026Z
CAT	WAR_TRAINER	开刃	Common	4	["Enhance"]	2026-09-15T00:22:03.026Z
CAT	WEAKENING_FIELD	瘴气	Uncommon	6	["Curse"]	2026-09-15T00:22:03.027Z
CAT	WEAPON_SPIRIT	妖刀	Rare	12	["Enhance","EnhanceReaction","Passive"]	2026-09-15T00:22:03.027Z
CAT	WOKEN_BLADE	尸变	Common	4	["Awaken","MultiAttack"]	2026-09-15T00:22:03.026Z
CAT	WOKEN_HEX	咒茧	Uncommon	6	["Awaken","Curse"]	2026-09-15T00:22:03.027Z
CAT	ZOMBIE	行尸走肉	Common	4	[]	2026-09-15T00:22:03.027Z
